,timestamp,open,high,low,close,volume
90,1999-05-04,16.869953155517578,16.960945351609904,16.733464861379087,16.869953155517578,358500
91,1999-05-05,16.85175184428398,16.85175184428398,16.396790941360546,16.624271392822266,381000
92,1999-05-06,16.706166381500946,16.742563258149097,16.32399917669537,16.578777313232422,402500
93,1999-05-07,16.469587200141902,16.697067686331707,16.369495786218387,16.678869247436523,360700
94,1999-05-10,16.66067243306579,16.833557619427477,16.4877872467041,16.4877872467041,270700
95,1999-05-11,16.596974690755207,16.615173127916123,16.45138719346788,16.54237937927246,71600
96,1999-05-12,16.160217473325172,16.305805018129906,15.86904238371571,16.23301124572754,531700
97,1999-05-13,16.342204743367763,16.48779231346458,16.23301406579515,16.31490707397461,264700
98,1999-05-14,16.233006372344626,16.342196998167573,16.105617308884522,16.196609497070312,254900
99,1999-05-17,15.978234438995688,16.178417330600418,15.94183754961301,16.13292121887207,105800
100,1999-05-18,15.97822986849461,16.014626747466124,15.732550935436892,15.759848594665527,33800
101,1999-05-19,15.887244913192436,16.069229391006782,15.732558107050242,15.97823715209961,280700
102,1999-05-20,15.923639407029023,16.214814527614696,15.923639407029023,16.160219192504883,147500
103,1999-05-21,16.233014540238813,16.50599124214866,16.123823859474875,16.41499900817871,215100
104,1999-05-24,16.487783740691878,16.651569671890805,16.023723602294922,16.023723602294922,310300
105,1999-05-25,16.05103042106672,16.41499936485508,15.960038185119629,15.960038185119629,451000
106,1999-05-26,16.178419199856844,16.46959434856068,16.087426965886895,16.41499900817871,64700
107,1999-05-27,16.3058037109375,16.524185010637556,15.923636436462402,15.923636436462402,76700
108,1999-05-28,15.960032333615679,16.196612060339742,15.905437012063972,16.087421417236328,107800
109,1999-06-01,16.051022851833306,16.051022851833306,15.732550176201691,15.996427536010742,421500
110,1999-06-02,16.060119742617697,16.214806448353958,16.060119742617697,16.178409576416016,32000
111,1999-06-03,16.36040034743168,16.451392562934636,16.23301124572754,16.23301124572754,43300
112,1999-06-04,16.396795043355844,16.4877872467041,16.233009077328983,16.4877872467041,22500
113,1999-06-07,16.505984077932272,16.733464564122077,16.469587200141902,16.678869247436523,182300
114,1999-06-08,16.59698347611861,16.651578816500578,16.41499900817871,16.41499900817871,169800
115,1999-06-09,16.396799697285207,16.578784155634654,16.37860125145026,16.45139503479004,14400
116,1999-06-10,16.524180942111546,16.615173127916123,16.37859344482422,16.54237937927246,122100
117,1999-06-11,16.633372410936648,16.74256303945483,16.56057865859119,16.669769287109375,81700
118,1999-06-14,16.742567252287103,16.851757908280277,16.615178153628396,16.81536102294922,271000
119,1999-06-15,16.85175018881426,17.08832983509351,16.75165880000381,17.024635314941406,151300
120,1999-06-16,17.10652942533884,17.10652942533884,16.797156020838035,16.85175132751465,228800
121,1999-06-17,16.74256408098832,16.924548473172973,16.706167202551388,16.869953155517578,64300
122,1999-06-18,16.973696159593985,17.046858643040512,16.845661813562565,16.90053367614746,59800
123,1999-06-21,16.863960988898025,16.863960988898025,16.370113975123356,16.507293701171875,87500
124,1999-06-22,16.315239798448655,16.43412887769744,16.29694917087192,16.33353042602539,251000
125,1999-06-23,16.461559295654297,16.53472178141276,16.39754212061564,16.461559295654297,261800
126,1999-06-24,16.35181807178562,16.35181807178562,16.104894644527114,16.18720245361328,232500
127,1999-06-25,16.187200307302973,16.187200307302973,16.02258471095752,16.059165954589844,265500
128,1999-06-28,16.040883086677265,16.104900293978716,15.903703356745591,15.958575248718262,55600
129,1999-06-29,15.958563587367705,16.187196303519105,15.894546426845313,16.178050994873047,68700
130,1999-06-30,16.24207539252916,16.51643477415972,16.24207539252916,16.415836334228516,108000
131,1999-07-01,16.461565008210897,16.571308774932305,16.370111869276393,16.543872833251953,33200
132,1999-07-02,16.553020676962273,16.653619145164804,16.4432768934686,16.59874725341797,51600
133,1999-07-06,16.68104852786768,17.037715683891168,16.68104852786768,16.90968132019043,48800
134,1999-07-07,16.88224325779979,16.88224325779979,16.73591828915147,16.86395263671875,120600
135,1999-07-08,16.97369956970215,17.101733941456366,16.946263632897672,16.97369956970215,94300
136,1999-07-09,16.909678158413048,17.028567188190966,16.863951608498464,16.964550018310547,25700
137,1999-07-12,17.120018860319252,17.138309478759766,16.973693912795156,17.138309478759766,92200
138,1999-07-13,16.991990194238465,17.01028081877478,16.863955822484247,16.97369956970215,46200
139,1999-07-14,17.001134872436523,17.101733303634372,16.88224581738452,17.001134872436523,18800
140,1999-07-15,17.110883915093915,17.19319174792975,17.01028545273901,17.1566104888916,33000
141,1999-07-16,17.02858245628586,17.101745001747883,16.937129274458332,17.046873092651367,27000
142,1999-07-19,17.010286975176538,17.028577606332643,16.845671294771602,16.982851028442383,24600
143,1999-07-20,16.918832221917345,16.937122851346444,16.53472900390625,16.53472900390625,18400
144,1999-07-21,16.42498414939029,16.726779515164164,16.38840289293285,16.717634201049805,40500
145,1999-07-22,16.406695455395468,16.49814860732075,16.214643836352376,16.470712661743164,53500
146,1999-07-23,16.6078828000232,16.653609349582737,16.48899377116841,16.553010940551758,56300
147,1999-07-26,16.516432401296253,16.644466760996224,16.24207305908203,16.24207305908203,71800
148,1999-07-27,16.35181679596772,16.424979287224847,16.196346502046325,16.24207305908203,29700
149,1999-07-28,16.260361418475323,16.534720722499088,16.150617696865815,16.479848861694336,14200
150,1999-07-29,16.37011188824439,16.516436910709146,16.3335306326282,16.379257202148438,29400
151,1999-07-30,16.6444645167831,16.82737072026423,16.607883276086874,16.72677230834961,40600
152,1999-08-02,16.617034504838735,16.6536157585643,16.360965728759766,16.360965728759766,13500
153,1999-08-03,16.50728714123993,16.571304321289062,16.388398092577262,16.571304321289062,24500
154,1999-08-04,16.54387134329807,16.87310261381146,16.54387134329807,16.79994010925293,29100
155,1999-08-05,16.927970916846014,17.120022450748646,16.882244361154914,17.092586517333984,58600
156,1999-08-06,17.193189418584204,17.266351926748392,17.02857377521478,17.065155029296875,40400
157,1999-08-09,17.266350012060112,17.47669219970703,17.165751574489846,17.47669219970703,101700
158,1999-08-10,17.47669326179906,17.52241982710989,17.193188556871917,17.376094818115234,61400
159,1999-08-11,17.321220417900566,17.485836029052734,17.129168871556367,17.485836029052734,105900
160,1999-08-12,17.376090191102474,17.659594820536253,17.376090191102474,17.522415161132812,146800
161,1999-08-13,17.458401150728395,17.504127712149895,17.376093340169696,17.467546463012695,223400
162,1999-08-16,17.385238215760666,17.385238215760666,17.14746010234153,17.293785095214844,872000
163,1999-08-17,17.284640004315712,17.42181968688965,17.24805875562933,17.42181968688965,550700
164,1999-08-18,17.284639783160262,17.430964776033576,17.275494471105677,17.293785095214844,675400
165,1999-08-19,17.21147708732541,17.467545821887104,17.21147708732541,17.412673950195312,252400
166,1999-08-20,17.376093340169696,17.513273024434195,17.3486574033168,17.467546463012695,41600
167,1999-08-23,17.504126238822938,17.5955793539683,17.430963746706645,17.558998107910156,98400
168,1999-08-24,17.403528430426896,17.449254989624023,17.31207531203264,17.449254989624023,380700
169,1999-08-25,17.522411701991846,17.522411701991846,17.18403527559639,17.366941452026367,292800
170,1999-08-26,17.229777374267577,17.229777374267577,16.90054595947266,16.91883659362793,55600
171,1999-08-27,16.973698502040797,17.037715683891168,16.80908289156842,16.90968132019043,38900
172,1999-08-30,16.97369739465546,16.97369739465546,16.681047439575195,16.681047439575195,103600
173,1999-08-31,16.73592039802514,17.037715683891168,16.71762977463932,16.90968132019043,291200
174,1999-09-01,16.90967918942135,17.01027760536707,16.85480732617823,16.86395263671875,70800
175,1999-09-02,16.735919306152745,16.799936483826553,16.571303706420096,16.681047439575195,49900
176,1999-09-03,16.88224983215332,16.93712171676487,16.799942005235994,16.88224983215332,15300
177,1999-09-07,16.8456733094885,17.211485976361214,16.8456733094885,17.193195343017578,149900
178,1999-09-08,17.156603302455025,17.37609076474656,17.083440815024513,17.248056411743164,48900
179,1999-09-09,17.403529286879227,17.732760529300485,17.403529286879227,17.63216209411621,111800
180,1999-09-10,17.741903271312893,17.741903271312893,17.50412518623344,17.577287673950195,67300
181,1999-09-13,17.41267457925744,17.41267457925744,17.25720427051407,17.30293083190918,161000
182,1999-09-14,16.534721517231553,17.339508847716274,16.534721517231553,17.110876083374023,226200
183,1999-09-15,17.01027760536707,17.083440089691226,16.82737139455667,16.86395263671875,28200
184,1999-09-16,16.9005391891405,16.9005391891405,16.717632920859756,16.854812622070312,19300
185,1999-09-17,16.866929431198482,17.032291484445526,16.738314500895225,17.013917922973633,410900
186,1999-09-20,17.03229638777281,17.03229638777281,16.69238540268781,16.75669288635254,231800
187,1999-09-21,16.444331058839552,16.5178252758623,16.058486419470132,16.205474853515625,203500
188,1999-09-22,16.278980488415346,16.462716159842156,16.214673003415964,16.223859786987305,26900
189,1999-09-23,16.352475549756864,16.425969821890604,16.040124893188477,16.040124893188477,130600
190,1999-09-24,16.02174530205903,16.02174530205903,15.49809880996192,15.874756813049316,187200
191,1999-09-27,15.985008073509286,16.13199665349558,15.91151378351614,16.02175521850586,146500
192,1999-09-28,15.893143307078969,15.893143307078969,15.433803905140271,15.764528274536133,694200
193,1999-09-29,15.74614901594762,16.205488252118787,15.74614901594762,15.975818634033203,367800
194,1999-09-30,16.02174714594604,16.16873565187215,15.929879329742223,16.131988525390625,609600
195,1999-10-01,16.16874354771205,16.16874354771205,16.021754970005578,16.076875686645508,85100
196,1999-10-04,16.242239657716254,16.242239657716254,15.865581385110843,15.893141746520996,68200
197,1999-10-05,15.746151888060513,15.746151888060513,15.360306859298237,15.544042587280273,66200
198,1999-10-06,15.654290335518974,15.819652557373047,15.59916959490095,15.819652557373047,69200
199,1999-10-07,15.6542821850297,15.6542821850297,15.452172907992932,15.525667190551758,220500
200,1999-10-08,15.397048187712436,15.397048187712436,15.103071134009097,15.351114273071289,365400
201,1999-10-11,15.36029729303324,15.599153590652177,15.36029729303324,15.580780029296875,184300
202,1999-10-12,15.70940132924189,15.801269173272544,15.60834670080817,15.663467407226562,45700
203,1999-10-13,15.727781122381037,15.874769731001422,15.727781122381037,15.764528274536133,22200
204,1999-10-14,15.746152091444584,15.856393529657732,15.654284226266961,15.709404945373535,562800
205,1999-10-15,15.470539056794934,15.635901113221482,15.3602976858439,15.47972583770752,278100
206,1999-10-18,15.378675868725889,15.525664407495073,15.268434464649001,15.507290840148926,243500
207,1999-10-19,15.562418026819921,15.681846264333888,15.553231239318848,15.553231239318848,263800
208,1999-10-20,15.635900518408528,15.874756813049316,15.589966615592992,15.874756813049316,160700
209,1999-10-21,15.911510309316046,15.948257446289062,15.801268898396996,15.948257446289062,24100
210,1999-10-22,16.11362126596251,16.28817018503508,16.076874125105128,16.214675903320312,299000
211,1999-10-25,16.095245994181127,16.131993131154143,15.911510309316046,15.948257446289062,54600
212,1999-10-26,15.80126276556051,15.874757010981721,15.580780029296875,15.580780029296875,16800
213,1999-10-27,15.645097439749199,15.773712450997872,15.580789934124862,15.709404945373535,73800
214,1999-10-28,15.920698773736031,15.957445914587126,15.782896995544434,15.782896995544434,88800
215,1999-10-29,15.838021023700692,15.929888895067865,15.727779578060083,15.893141746520996,98500
216,1999-11-01,15.91151058666964,15.985004861896751,15.838016311442528,15.883950233459473,230400
217,1999-11-02,15.764529360154881,15.87477082421191,15.709408628126369,15.736968994140625,44000
218,1999-11-03,15.736960763662633,15.746147547529338,15.580785437928679,15.654279708862305,320200
219,1999-11-04,15.63591882936572,15.718599951260133,15.332754715752872,15.406249046325684,24100
220,1999-11-05,15.452167319785119,15.488914447775096,14.91933396393046,15.02957534790039,116000
221,1999-11-08,15.158196388622056,15.60834888743568,15.158196388622056,15.599162101745605,46700
222,1999-11-09,15.874766102299146,15.939073603870959,15.792085028849671,15.929886817932129,115300
223,1999-11-10,16.07687101945382,16.28816703856664,16.07687101945382,16.278980255126953,258700
224,1999-11-11,16.29735382200633,16.29735382200633,16.177925637290386,16.278980255126953,217600
225,1999-11-12,16.058502603539438,16.46272120454386,16.058502603539438,16.38922691345215,137100
226,1999-11-15,16.453528289412176,16.499462204234657,16.389220808660706,16.481088638305664,26700
227,1999-11-16,16.64645148578443,16.75669288635254,16.554583651977673,16.75669288635254,78100
228,1999-11-17,16.811818007765147,17.16091586803568,16.811818007765147,17.050674438476562,56900
229,1999-11-18,17.12416872484931,17.142542296442492,16.912872651527668,17.050674438476562,66500
230,1999-11-19,16.848561111332433,16.903681812896224,16.664825439453125,16.664825439453125,179400
231,1999-11-22,16.74750667005694,16.79344058851568,16.398408889770508,16.398408889770508,359900
232,1999-11-23,16.462716877324084,16.481090445267526,16.021751246681475,16.05849838256836,359300
233,1999-11-24,16.040125843629998,16.260608673095703,16.003378705385714,16.260608673095703,23500
234,1999-11-26,16.13199665349558,16.205490943488726,16.02175521850586,16.02175521850586,7400
235,1999-11-29,15.939075682204583,15.9482624693413,15.847207810837409,15.893141746520996,29500
236,1999-11-30,15.88394840342086,16.02175015359513,15.828827703351152,15.865574836730957,14300
237,1999-12-01,15.838017868223954,16.177928924560547,15.838017868223954,16.177928924560547,21700
238,1999-12-02,16.16874379849215,16.16874379849215,15.948260928512713,16.02175521850586,53800
239,1999-12-03,16.021751720235095,16.177927052370414,15.929883877802554,15.948257446289062,248500
240,1999-12-06,15.985005579352036,16.05849985787779,15.838017022300521,15.939071655273438,148600
241,1999-12-07,15.838020295570097,15.911514589285039,15.635910987854006,15.635910987854004,126000
242,1999-12-08,15.488920724114706,15.801271438598633,15.37867929547332,15.801271438598633,67900
243,1999-12-09,15.893139674176807,15.985007533565112,15.746151099155519,15.929886817932129,49100
244,1999-12-10,15.87476136848649,15.87476136848649,15.470542907714844,15.470542907714844,49000
245,1999-12-13,15.470546317072376,15.727776303341988,15.397052035281058,15.562414169311523,44900
246,1999-12-14,15.452172907992932,15.6542821850297,15.41542576671352,15.525667190551758,507300
247,1999-12-15,15.672649670089758,16.02174737669199,15.672649670089758,15.838011741638184,218100
248,1999-12-16,15.8931355966637,16.095244835465206,15.883948813081814,15.994190216064453,62100
249,1999-12-17,16.032153566678364,16.069009092119003,15.774164888593885,15.921586990356445,955900
250,1999-12-20,15.847871362810304,15.940010149803387,15.553027244432439,15.571455001831055,781300
251,1999-12-21,15.663597365747862,15.81101945860196,15.608314080927576,15.617527961730957,725800
252,1999-12-22,15.57145481856268,15.663593604471334,15.516171547017487,15.534599304199219,605300
253,1999-12-23,15.645171736350935,15.976871490478516,15.645171736350935,15.976871490478516,144400
254,1999-12-27,16.069011728107306,16.51127810594512,15.86630630493164,15.86630630493164,1251200
255,1999-12-28,15.755736009150814,16.032152430363986,15.755736009150814,15.884730339050293,56100
256,1999-12-29,15.940012510279974,16.16114563180987,15.875515349833755,16.050579071044922,47400
257,1999-12-30,15.958442515797085,15.995298041237724,15.847875939475164,15.921586990356445,58200
258,1999-12-31,15.921588198123919,16.069010311069512,15.811021613414725,15.976871490478516,34800
259,2000-01-03,16.105868281196145,16.105868281196145,15.553035273832434,15.663601875305176,380300
260,2000-01-04,15.516173602865756,15.516173602865756,15.258184968138771,15.368751525878906,722200
261,2000-01-05,15.4056182754374,15.774173736572266,15.331907183210427,15.774173736572266,337800
262,2000-01-06,15.774158696624104,16.419130138658968,15.774158696624104,16.382274627685547,133100
263,2000-01-07,16.326995526941605,16.750834011275302,16.326995526941605,16.557342529296875,468000
264,2000-01-10,16.557350033461447,16.557350033461447,16.290147389627066,16.41914176940918,122100
265,2000-01-11,16.41913137093788,16.548125669026053,16.253281559110224,16.437559127807617,144800
266,2000-01-12,16.419136743287783,16.419136743287783,16.253286877193965,16.363853454589844,57300
267,2000-01-13,16.474417103280267,16.695550218760538,16.345422785916774,16.64948081970215,149200
268,2000-01-14,16.566557797132464,16.566557797132464,16.32699689461553,16.54813003540039,35700
269,2000-01-18,16.437563469176506,16.842974227384897,16.437563469176506,16.750835418701172,110500
270,2000-01-19,16.695556640625,16.87983430774007,16.677128873913496,16.695556640625,190300
271,2000-01-20,16.75083994075952,16.75083994075952,16.474423440086923,16.695556640625,344300
272,2000-01-21,17.064111170784102,17.239174946294305,16.971972341568208,17.15625,483300
273,2000-01-24,17.26681274295119,17.322096028147403,16.52970227366832,16.54813003540039,296500
274,2000-01-25,16.584985383919307,17.3773791300399,16.400707768542425,16.511274337768555,57800
275,2000-01-26,16.400702686266563,16.67711902367555,16.253280639648438,16.253280639648438,46900
276,2000-01-27,16.308570007483166,16.437564346525402,15.709667719072765,15.921586990356445,1688800
277,2000-01-28,15.884733483718765,15.903161248781084,15.626744772846303,15.737311363220215,33100
278,2000-01-31,15.44246598512139,16.105865478515625,15.405610457710598,16.105865478515625,101600
279,2000-02-01,16.10585957273431,16.10585957273431,15.921582003252222,16.06900405883789,114200
280,2000-02-02,16.105867200020032,16.280930973933295,16.069011668669873,16.170364379882812,29400
281,2000-02-03,16.142721367542308,16.142721367542308,15.755738321060129,15.976871490478516,96800
282,2000-02-04,15.829447217338725,15.92158602535583,15.42403646206346,15.516175270080566,65600
283,2000-02-07,15.516169959632215,15.755730778486395,15.516169959632215,15.69123363494873,55300
284,2000-02-08,15.774158306031431,15.958435856335536,15.553025245666504,15.553025245666504,99400
285,2000-02-09,15.405605400309842,15.405605400309842,15.037050247192383,15.037050247192383,86200
286,2000-02-10,15.184471954675425,15.589882613659478,15.166044197448878,15.350321769714355,615000
287,2000-02-11,15.497747764262943,15.589886573800774,14.9264871451284,15.166048049926758,207800
288,2000-02-14,15.2581879784616,15.479321137569737,15.092338109130495,15.405610084533691,523000
289,2000-02-15,15.700451628622588,16.050579071044922,15.58988506785764,16.050579071044922,300700
290,2000-02-16,16.01372769165039,16.21643310546875,16.01372769165039,16.12429428100586,123900
291,2000-02-17,16.16114876963181,16.2072181788953,15.88473231405088,16.105865478515625,88000
292,2000-02-18,16.03215366514135,16.03215366514135,15.589887357137453,15.635956764221191,141700
293,2000-02-22,15.700448933169335,15.700448933169335,15.331893793893059,15.497743606567383,74600
294,2000-02-23,15.36875501919142,15.36875501919142,14.981771979139838,15.092338562011719,76200
295,2000-02-24,14.889630494294343,15.000197057370787,14.705352889166939,14.926486015319824,316000
296,2000-02-25,14.83434868099107,15.055481829030688,14.557932245941545,14.631643295288086,662800
297,2000-02-28,14.779062753784627,15.239756729900108,14.521074127159958,15.073906898498535,456100
298,2000-02-29,15.110761284685761,15.534599710963533,15.110761284685761,15.424033164978027,80300
299,2000-03-01,15.341118440761432,15.866309882877589,15.295049016014401,15.811026573181152,880600
300,2000-03-02,15.857090668492786,16.16114876963181,15.847876786640088,16.105865478515625,392700
301,2000-03-03,16.069005841987078,16.069005841987078,15.682022903131884,15.847872734069824,611700
302,2000-03-06,15.737315257111488,15.921592953330592,15.645176409001936,15.755743026733398,279800
303,2000-03-07,15.718878497701766,16.842971801757812,15.718878497701766,16.842971801757812,499500
304,2000-03-08,16.363859098135297,17.008831022048287,16.363859098135297,16.566564559936523,1089400
305,2000-03-09,16.326997066073947,16.603413494957817,16.142719446818035,16.584985733032227,358400
306,2000-03-10,16.511275557784348,16.916686341569232,16.34542569169053,16.363853454589844,663100
307,2000-03-13,16.363855224609374,16.640271697998045,16.050583221435545,16.12429428100586,350600
308,2000-03-14,16.032149807863256,16.345421700660584,15.9215832574642,16.326993942260742,360400
309,2000-03-15,16.151927982598476,16.363847174612033,16.01371981389398,16.253280639648438,419500
310,2000-03-16,16.14272110151208,16.971970473165097,15.774165825221848,16.953542709350586,566300
311,2000-03-17,16.93638273567397,16.93638273567397,16.42792146358769,16.437166213989258,149800
312,2000-03-20,16.511123297555105,16.511123297555105,16.10435430254255,16.178312301635742,237500
313,2000-03-21,15.383261983708818,16.696016311645508,15.383261983708818,16.696016311645508,176500
314,2000-03-22,16.65903875870364,16.769975753767152,16.492633266108378,16.566591262817383,41900
315,2000-03-23,16.455661517947746,16.751493635124334,16.36321398133006,16.54810905456543,41500
316,2000-03-24,16.677528598236798,16.788465595564315,16.529612601800107,16.585081100463867,161400
